1,1946 René le Bègue Cup,1946-06-09,1,2
736,1993 Portuguese Grand Prix,1993-09-26,1,4
737,1993 Japanese Grand Prix,1993-10-24,1,4
738,1993 Australian Grand Prix,1993-11-07,1,4
739,1994 Brazilian Grand Prix,1994-03-27,1,4
740,1994 Pacific Grand Prix,1994-04-17,1,4
741,1994 San Marino Grand Prix,1994-05-01,1,4
742,1994 Monaco Grand Prix,1994-05-15,1,4
743,1994 Spanish Grand Prix,1994-05-29,1,4
744,1994 Canadian Grand Prix,1994-06-12,1,4
745,1994 French Grand Prix,1994-07-03,1,4
746,1994 British Grand Prix,1994-07-10,1,4
747,1994 German Grand Prix,1994-07-31,1,4
748,1994 Hungarian Grand Prix,1994-08-14,1,4
749,1994 Belgian Grand Prix,1994-08-28,1,4
750,1994 Italian Grand Prix,1994-09-11,1,4
751,1994 Portuguese Grand Prix,1994-09-25,1,4
752,1994 European Grand Prix,1994-10-16,1,4
753,1994 Japanese Grand Prix,1994-11-06,1,4
754,1994 Australian Grand Prix,1994-11-13,1,4
755,1995 Brazilian Grand Prix,1995-03-26,1,4
756,1995 Argentine Grand Prix,1995-04-09,1,4
757,1995 San Marino Grand Prix,1995-04-30,1,4
758,1995 Spanish Grand Prix,1995-05-14,1,4
759,1995 Monaco Grand Prix,1995-05-28,1,4
760,1995 Canadian Grand Prix,1995-06-11,1,4
761,1995 French Grand Prix,1995-07-02,1,4
762,1995 British Grand Prix,1995-07-16,1,4
763,1995 German Grand Prix,1995-07-30,1,4
764,1995 Hungarian Grand Prix,1995-08-13,1,4
765,1995 Belgian Grand Prix,1995-08-27,1,4
766,1995 Italian Grand Prix,1995-09-10,1,4
767,1995 Portuguese Grand Prix,1995-09-24,1,4
768,1995 European Grand Prix,1995-10-01,1,4
769,1995 Pacific Grand Prix,1995-10-22,1,4
770,1995 Japanese Grand Prix,1995-10-29,1,4
771,1995 Australian Grand Prix,1995-11-12,1,4
772,1996 Australian Grand Prix,1996-03-10,1,4
773,1996 Brazilian Grand Prix,1996-03-31,1,4
774,1996 Argentine Grand Prix,1996-04-07,1,4
775,1996 European Grand Prix,1996-04-28,1,4
776,1996 San Marino Grand Prix,1996-05-05,1,4
777,1996 Monaco Grand Prix,1996-05-19,1,4
778,1996 Spanish Grand Prix,1996-06-02,1,4
779,1996 Canadian Grand Prix,1996-06-16,1,4
780,1996 French Grand Prix,1996-06-30,1,4
781,1996 British Grand Prix,1996-07-14,1,4
782,1996 German Grand Prix,1996-07-28,1,4
783,1996 Hungarian Grand Prix,1996-08-11,1,4
784,1996 Belgian Grand Prix,1996-08-25,1,4
785,1996 Italian Grand Prix,1996-09-08,1,4
786,1996 Portuguese Grand Prix,1996-09-22,1,4
787,1996 Japanese Grand Prix,1996-10-13,1,4
788,1997 Australian Grand Prix,1997-03-09,1,4
789,1997 Brazilian Grand Prix,1997-03-30,1,4
790,1997 Argentine Grand Prix,1997-04-13,1,4
791,1997 San Marino Grand Prix,1997-04-27,1,4
792,1997 Monaco Grand Prix,1997-05-11,1,4
793,1997 Spanish Grand Prix,1997-05-25,1,4
794,1997 Canadian Grand Prix,1997-06-15,1,4
795,1997 French Grand Prix,1997-06-29,1,4
796,1997 British Grand Prix,1997-07-13,1,4
797,1997 German Grand Prix,1997-07-27,1,4
798,1997 Hungarian Grand Prix,1997-08-10,1,4
799,1997 Belgian Grand Prix,1997-08-24,1,4
800,1997 Italian Grand Prix,1997-09-07,1,4
801,1997 Austrian Grand Prix,1997-09-21,1,4
802,1997 Luxembourg Grand Prix,1997-09-28,1,4
803,1997 Japanese Grand Prix,1997-10-12,1,4
804,1997 European Grand Prix,1997-10-26,1,4
805,1998 Australian Grand Prix,1998-03-08,1,4
806,1998 Brazilian Grand Prix,1998-03-29,1,4
807,1998 Argentine Grand Prix,1998-04-12,1,4
808,1998 San Marino Grand Prix,1998-04-26,1,4
809,1998 Spanish Grand Prix,1998-05-10,1,4
810,1998 Monaco Grand Prix,1998-05-24,1,4
811,1998 Canadian Grand Prix,1998-06-07,1,4
812,1998 French Grand Prix,1998-06-28,1,4
813,1998 British Grand Prix,1998-07-12,1,4
814,1998 Austrian Grand Prix,1998-07-26,1,4
815,1998 German Grand Prix,1998-08-02,1,4
816,1998 Hungarian Grand Prix,1998-08-16,1,4
817,1998 Belgian Grand Prix,1998-08-30,1,4
818,1998 Italian Grand Prix,1998-09-13,1,4
819,1998 Luxembourg Grand Prix,1998-09-27,1,4
820,1998 Japanese Grand Prix,1998-11-01,1,4
821,1999 Australian Grand Prix,1999-03-07,1,4
822,1999 Brazilian Grand Prix,1999-04-11,1,4
823,1999 San Marino Grand Prix,1999-05-02,1,4
824,1999 Monaco Grand Prix,1999-05-16,1,4
825,1999 Spanish Grand Prix,1999-05-30,1,4
826,1999 Canadian Grand Prix,1999-06-13,1,4
827,1999 French Grand Prix,1999-06-27,1,4
828,1999 British Grand Prix,1999-07-11,1,4
829,1999 Austrian Grand Prix,1999-07-25,1,4
830,1999 German Grand Prix,1999-08-01,1,4
831,1999 Hungarian Grand Prix,1999-08-15,1,4
832,1999 Belgian Grand Prix,1999-08-29,1,4
833,1999 Italian Grand Prix,1999-09-12,1,4
834,1999 European Grand Prix,1999-09-26,1,4
835,1999 Malaysian Grand Prix,1999-10-17,1,4
836,1999 Japanese Grand Prix,1999-10-31,1,4
837,2000 Australian Grand Prix,2000-03-12,1,4
838,2000 Brazilian Grand Prix,2000-03-26,1,4
839,2000 San Marino Grand Prix,2000-04-09,1,4
840,2000 British Grand Prix,2000-04-23,1,4
841,2000 Spanish Grand Prix,2000-05-07,1,4
842,2000 European Grand Prix,2000-05-21,1,4
843,2000 Monaco Grand Prix,2000-06-04,1,4
844,2000 Canadian Grand Prix,2000-06-18,1,4
845,2000 French Grand Prix,2000-07-02,1,4
846,2000 Austrian Grand Prix,2000-07-16,1,4
847,2000 German Grand Prix,2000-07-30,1,4
848,2000 Hungarian Grand Prix,2000-08-13,1,4
849,2000 Belgian Grand Prix,2000-08-27,1,4
850,2000 Italian Grand Prix,2000-09-10,1,4
851,2000 United States Grand Prix,2000-09-24,1,4
852,2000 Japanese Grand Prix,2000-10-08,1,4
853,2000 Malaysian Grand Prix,2000-10-22,1,4
854,2001 Australian Grand Prix,2001-03-04,1,4
855,2001 Malaysian Grand Prix,2001-03-18,1,4
856,2001 Brazilian Grand Prix,2001-04-01,1,4
857,2001 San Marino Grand Prix,2001-04-15,1,4
858,2001 Spanish Grand Prix,2001-04-29,1,4
859,2001 Austrian Grand Prix,2001-05-13,1,4
860,2001 Monaco Grand Prix,2001-05-27,1,4
861,2001 Canadian Grand Prix,2001-06-10,1,4
862,2001 European Grand Prix,2001-06-24,1,4
863,2001 French Grand Prix,2001-07-01,1,4
864,2001 British Grand Prix,2001-07-15,1,4
865,2001 German Grand Prix,2001-07-29,1,4
866,2001 Hungarian Grand Prix,2001-08-19,1,4
867,2001 Belgian Grand Prix,2001-09-02,1,4
868,2001 Italian Grand Prix,2001-09-16,1,4
869,2001 United States Grand Prix,2001-09-30,1,4
870,2001 Japanese Grand Prix,2001-10-14,1,4
871,2002 Australian Grand Prix,2002-03-03,1,4
872,2002 Malaysian Grand Prix,2002-03-17,1,4
873,2002 Brazilian Grand Prix,2002-03-31,1,4
874,2002 San Marino Grand Prix,2002-04-14,1,4
875,2002 Spanish Grand Prix,2002-04-28,1,4
876,2002 Austrian Grand Prix,2002-05-12,1,4
877,2002 Monaco Grand Prix,2002-05-26,1,4
878,2002 Canadian Grand Prix,2002-06-09,1,4
879,2002 European Grand Prix,2002-06-23,1,4
880,2002 British Grand Prix,2002-07-07,1,4
881,2002 French Grand Prix,2002-07-21,1,4
882,2002 German Grand Prix,2002-07-28,1,4
883,2002 Hungarian Grand Prix,2002-08-18,1,4
884,2002 Belgian Grand Prix,2002-09-01,1,4
885,2002 Italian Grand Prix,2002-09-15,1,4
886,2002 United States Grand Prix,2002-09-29,1,4
887,2002 Japanese Grand Prix,2002-10-13,1,4
888,2003 Australian Grand Prix,2003-03-09,1,4
889,2003 Malaysian Grand Prix,2003-03-23,1,4
890,2003 Brazilian Grand Prix,2003-04-06,1,4
891,2003 San Marino Grand Prix,2003-04-20,1,4
892,2003 Spanish Grand Prix,2003-05-04,1,4
893,2003 Austrian Grand Prix,2003-05-18,1,4
894,2003 Monaco Grand Prix,2003-06-01,1,4
895,2003 Canadian Grand Prix,2003-06-15,1,4
896,2003 European Grand Prix,2003-06-29,1,4
897,2003 French Grand Prix,2003-07-06,1,4
898,2003 British Grand Prix,2003-07-20,1,4
899,2003 German Grand Prix,2003-08-03,1,4
900,2003 Hungarian Grand Prix,2003-08-24,1,4
901,2003 Italian Grand Prix,2003-09-14,1,4
902,2003 United States Grand Prix,2003-09-28,1,4
903,2003 Japanese Grand Prix,2003-10-12,1,4
904,2004 Australian Grand Prix,2004-03-07,1,4
905,2004 Malaysian Grand Prix,2004-03-21,1,4
906,2004 Bahrain Grand Prix,2004-04-04,1,4
907,2004 San Marino Grand Prix,2004-04-25,1,4
908,2004 Spanish Grand Prix,2004-05-09,1,4
909,2004 Monaco Grand Prix,2004-05-23,1,4
910,2004 European Grand Prix,2004-05-30,1,4
911,2004 Canadian Grand Prix,2004-06-13,1,4
912,2004 United States Grand Prix,2004-06-20,1,4
913,2004 French Grand Prix,2004-07-04,1,4
914,2004 British Grand Prix,2004-07-11,1,4
915,2004 German Grand Prix,2004-07-25,1,4
916,2004 Hungarian Grand Prix,2004-08-15,1,4
917,2004 Belgian Grand Prix,2004-08-29,1,4
918,2004 Italian Grand Prix,2004-09-12,1,4
919,2004 Chinese Grand Prix,2004-09-26,1,4
920,2004 Japanese Grand Prix,2004-10-10,1,4
921,2004 Brazilian Grand Prix,2004-10-24,1,4
922,2005 Australian Grand Prix,2005-03-06,1,4
923,2005 Malaysian Grand Prix,2005-03-20,1,4
924,2005 Bahrain Grand Prix,2005-04-03,1,4
925,2005 San Marino Grand Prix,2005-04-24,1,4
926,2005 Spanish Grand Prix,2005-05-08,1,4
927,2005 Monaco Grand Prix,2005-05-22,1,4
928,2005 European Grand Prix,2005-05-29,1,4
929,2005 Canadian Grand Prix,2005-06-12,1,4
930,2005 United States Grand Prix,2005-06-19,1,4
931,2005 French Grand Prix,2005-07-03,1,4
932,2005 British Grand Prix,2005-07-10,1,4
933,2005 German Grand Prix,2005-07-24,1,4
934,2005 Hungarian Grand Prix,2005-07-31,1,4
935,2005 Turkish Grand Prix,2005-08-21,1,4
936,2005 Italian Grand Prix,2005-09-04,1,4
937,2005 Belgium Grand Prix,2005-09-11,1,4
938,2005 Brazilian Grand Prix,2005-09-25,1,4
939,2005 Japanese Grand Prix,2005-10-09,1,4
940,2005 Chinese Grand Prix,2005-10-16,1,4
941,2006 Bahrain Grand Prix,2006-03-12,1,4
942,2006 Malaysian Grand Prix,2006-03-19,1,4
943,2006 Australian Grand Prix,2006-04-02,1,4
944,2006 San Marino Grand Prix,2006-04-23,1,4
945,2006 European Grand Prix,2006-05-07,1,4
946,2006 Spanish Grand Prix,2006-05-14,1,4
947,2006 Monaco Grand Prix,2006-05-28,1,4
948,2006 British Grand Prix,2006-06-11,1,4
949,2006 Canadian Grand Prix,2006-06-25,1,4
950,2006 United States Grand Prix,2006-07-02,1,4
951,2006 French Grand Prix,2006-07-16,1,4
952,2006 German Grand Prix,2006-07-30,1,4
953,2006 Hungarian Grand Prix,2006-08-06,1,4
954,2006 Turkish Grand Prix,2006-08-27,1,4
955,2006 Italian Grand Prix,2006-09-10,1,4
956,2006 Chinese Grand Prix,2006-10-01,1,4
957,2006 Japanese Grand Prix,2006-10-08,1,4
958,2006 Brazilian Grand Prix,2006-10-22,1,4
959,2007 Australian Grand Prix,2007-03-18,1,4
960,2007 Malaysian Grand Prix,2007-04-08,1,4
961,2007 Bahrain Grand Prix,2007-04-15,1,4
962,2007 Spanish Grand Prix,2007-05-13,1,4
963,2007 Monaco Grand Prix,2007-05-27,1,4
964,2007 Canadian Grand Prix,2007-06-10,1,4
965,2007 United States Grand Prix,2007-06-17,1,4
966,2007 French Grand Prix,2007-07-01,1,4
967,2007 British Grand Prix,2007-07-08,1,4
968,2007 European Grand Prix,2007-07-22,1,4
969,2007 Hungarian Grand Prix,2007-08-05,1,4
970,2007 Turkish Grand Prix,2007-08-26,1,4
971,2007 Italian Grand Prix,2007-09-09,1,4
972,2007 Belgian Grand Prix,2007-09-16,1,4
973,2007 Japanese Grand Prix,2007-09-30,1,4
974,2007 Chinese Grand Prix,2007-10-07,1,4
975,2007 Brazilian Grand Prix,2007-10-21,1,4
976,2008 Australian Grand Prix,2008-03-16,1,4
977,2008 Malaysian Grand Prix,2008-03-23,1,4
978,2008 Bahrain Grand Prix,2008-04-06,1,4
979,2008 Spanish Grand Prix,2008-04-27,1,4
980,2008 Turkish Grand Prix,2008-05-11,1,4
981,2008 Monaco Grand Prix,2008-05-25,1,4
982,2008 Canadian Grand Prix,2008-06-08,1,4
983,2008 French Grand Prix,2008-06-22,1,4
984,2008 British Grand Prix,2008-07-06,1,4
985,2008 German Grand Prix,2008-07-20,1,4
986,2008 Hungarian Grand Prix,2008-08-03,1,4
987,2008 European Grand Prix,2008-08-24,1,4
988,2008 Belgian Grand Prix,2008-09-07,1,4
989,2008 Italian Grand Prix,2008-09-14,1,4
990,2008 Singapore Grand Prix,2008-09-28,1,4
991,2008 Japanese Grand Prix,2008-10-12,1,4
992,2008 Chinese Grand Prix,2008-10-19,1,4
993,2008 Brazilian Grand Prix,2008-11-02,1,4
994,2009 Australian Grand Prix,2009-03-29,1,4
995,2009 Malaysian Grand Prix,2009-04-05,1,4
996,2009 Chinese Grand Prix,2009-04-19,1,4
997,2009 Bahrain Grand Prix,2009-04-26,1,4
998,2009 Spanish Grand Prix,2009-05-10,1,4
999,2009 Monaco Grand Prix,2009-05-24,1,4
1000,2009 Turkish Grand Prix,2009-06-07,1,4
1001,2009 British Grand Prix,2009-06-21,1,4
1002,2009 German Grand Prix,2009-07-12,1,4
1003,2009 Hungarian Grand Prix,2009-07-26,1,4
1004,2009 European Grand Prix,2009-08-23,1,4
1005,2009 Belgian Grand Prix,2009-08-30,1,4
1006,2009 Italian Grand Prix,2009-09-13,1,4
1007,2009 Singapore Grand Prix,2009-09-27,1,4
1008,2009 Japanese Grand Prix,2009-10-04,1,4
1009,2009 Brazilian Grand Prix,2009-10-18,1,4
1010,2009 Abu Dhabi Grand Prix,2009-11-01,1,4
1011,2010 Bahrain Grand Prix,2010-03-14,1,4
1012,2010 Australian Grand Prix,2010-03-28,1,4
1013,2010 Malaysian Grand Prix,2010-04-04,1,4
1014,2010 Chinese Grand Prix,2010-04-18,1,4
1015,2010 Spanish Grand Prix,2010-05-09,1,4
1016,2010 Monaco Grand Prix,2010-05-16,1,4
1017,2010 Turkish Grand Prix,2010-05-30,1,4
1018,2010 Canadian Grand Prix,2010-06-13,1,4
1019,2010 European Grand Prix,2010-06-27,1,4
1020,2010 British Grand Prix,2010-07-11,1,4
1021,2010 German Grand Prix,2010-07-25,1,4
1022,2010 Hungarian Grand Prix,2010-08-01,1,4
1023,2010 Belgian Grand Prix,2010-08-29,1,4
1024,2010 Italian Grand Prix,2010-09-12,1,4
1025,2010 Singapore Grand Prix,2010-09-26,1,4
1026,2010 Japanese Grand Prix,2010-10-10,1,4
1027,2010 Korean Grand Prix,2010-10-24,1,4
1028,2010 Brazilian Grand Prix,2010-11-07,1,4
1029,2010 Abu Dhabi Grand Prix,2010-11-14,1,4
1030,2011 Australian Grand Prix,2011-03-27,1,4
1031,2011 Malaysian Grand Prix,2011-04-10,1,4
1032,2011 Chinese Grand Prix,2011-04-17,1,4
1033,2011 Turkish Grand Prix,2011-05-08,1,4
1034,2011 Spanish Grand Prix,2011-05-22,1,4
1035,2011 Monaco Grand Prix,2011-05-29,1,4
1036,2011 Canadian Grand Prix,2011-06-12,1,4
1037,2011 European Grand Prix,2011-06-26,1,4
1038,2011 British Grand Prix,2011-07-10,1,4
1039,2011 German Grand Prix,2011-07-24,1,4
1040,2011 Hungarian Grand Prix,2011-07-31,1,4
1041,2011 Belgian Grand Prix,2011-08-28,1,4
1042,2011 Italian Grand Prix,2011-09-11,1,4
1043,2011 Singapore Grand Prix,2011-09-25,1,4
1044,2011 Japanese Grand Prix,2011-10-09,1,4
1045,2011 Korean Grand Prix,2011-10-16,1,4
1046,2011 Indian Grand Prix,2011-10-30,1,4
1047,2011 Abu Dhabi Grand Prix,2011-11-13,1,4
1048,2011 Brazilian Grand Prix,2011-11-27,1,4
1049,2012 Australian Grand Prix,2012-03-18,1,4
1050,2012 Malaysian Grand Prix,2012-03-25,1,4
1051,2012 Chinese Grand Prix,2012-04-15,1,4
1052,2012 Bahrain Grand Prix,2012-04-22,1,4
1053,2012 Spanish Grand Prix,2012-05-13,1,4
1054,2012 Monaco Grand Prix,2012-05-27,1,4
1055,2012 Canadian Grand Prix,2012-06-10,1,4
1056,2012 European Grand Prix,2012-06-24,1,4
1057,2012 British Grand Prix,2012-07-08,1,4
1058,2012 German Grand Prix,2012-07-22,1,4
1059,2012 Hungarian Grand Prix,2012-07-29,1,4
1060,2012 Belgian Grand Prix,2012-09-02,1,4
1061,2012 Italian Grand Prix,2012-09-09,1,4
1062,2012 Singapore Grand Prix,2012-09-23,1,4
1063,2012 Japanese Grand Prix,2012-10-07,1,4
1064,2012 Korean Grand Prix,2012-10-14,1,4
1065,2012 Indian Grand Prix,2012-10-28,1,4
1066,2012 Abu Dhabi Grand Prix,2012-11-04,1,4
1067,2012 United States Grand Prix,2012-11-18,1,4
1068,2012 Brazilian Grand Prix,2012-11-25,1,4
1069,2013 Australian Grand Prix,2013-03-17,1,4
1070,2013 Malaysian Grand Prix,2013-03-24,1,4
1071,2013 Chinese Grand Prix,2013-04-14,1,4
1072,2013 Bahrain Grand Prix,2013-04-21,1,4
1073,2013 Spanish Grand Prix,2013-05-12,1,4
1074,2013 Monaco Grand Prix,2013-05-26,1,4
1075,2013 Canadian Grand Prix,2013-06-09,1,4
1076,2013 British Grand Prix,2013-06-30,1,4
1077,2013 German Grand Prix,2013-07-07,1,4
1078,2013 Hungarian Grand Prix,2013-07-28,1,4
1079,2013 Belgian Grand Prix,2013-08-25,1,4
1080,2013 Italian Grand Prix,2013-09-08,1,4
1081,2013 Singapore Grand Prix,2013-09-22,1,4
1082,2013 Korean Grand Prix,2013-10-06,1,4
1083,2013 Japanese Grand Prix,2013-10-13,1,4
1084,2013 Indian Grand Prix,2013-10-27,1,4
1085,2013 Abu Dhabi Grand Prix,2013-11-03,1,4
1086,2013 United States Grand Prix,2013-11-17,1,4
1087,2013 Brazilian Grand Prix,2013-11-24,1,4
1088,2014 Australian Grand Prix,2014-03-16,1,4
1089,2014 Malaysian Grand Prix,2014-03-30,1,4
1090,2014 Bahrain Grand Prix,2014-04-06,1,4
1091,2014 Chinese Grand Prix,2014-04-20,1,4
1092,2014 Spanish Grand Prix,2014-05-11,1,4
1093,2014 Monaco Grand Prix,2014-05-25,1,4
1094,2014 Canadian Grand Prix,2014-06-08,1,4
1095,2014 Austrian Grand Prix,2014-06-22,1,4
1096,2014 British Grand Prix,2014-07-06,1,4
1097,2014 German Grand Prix,2014-07-20,1,4
1098,2014 Hungarian Grand Prix,2014-07-27,1,4
1099,2014 Belgian Grand Prix,2014-08-24,1,4
1100,2014 Italian Grand Prix,2014-09-07,1,4
1101,2014 Singapore Grand Prix,2014-09-21,1,4
1102,2014 Japanese Grand Prix,2014-10-05,1,4
1103,2014 Russian Grand Prix,2014-10-12,1,4
1104,2014 United States Grand Prix,2014-11-02,0,4
1105,2014 Brazilian Grand Prix,2014-11-09,0,4
1106,2014 Abu Dhabi Grand Prix,2014-11-23,0,4
